date,result,fighter,opponent,division,method,round,time,knockdowns,sub_attempts,pass,reversals,takedowns_landed,takedowns_attempts,sig_strikes_landed,sig_strikes_attempts,total_strikes_landed,total_strikes_attempts,head_strikes_landed,head_strikes_attempts,body_strikes_landed,body_strikes_attempts,leg_strikes_landed,leg_strikes_attempts,distance_strikes_landed,distance_strikes_attempts,clinch_strikes_landed,clinch_strikes_attempts,ground_strikes_landed,ground_strikes_attempts,fighter_stance,opponent_stance,index
"November 14, 2015",W,Jared Rosholt,Stefan Struve,Heavyweight,U-DEC,3,5:00,0,0,7.0,0,4,7,16,37,38,59,6,23,2,5,8,9,11,27,0,1,5,9,0.0,0.0,8808
"November 14, 2015",L,Stefan Struve,Jared Rosholt,Heavyweight,U-DEC,3,5:00,0,0,1.0,0,1,1,33,58,34,59,23,41,7,14,3,3,21,42,1,2,11,14,0.0,0.0,8809
"November 14, 2015",W,Jake Matthews,Akbarh Arreola,Lightweight,KO/TKO,2,5:00,0,0,0.0,0,1,3,62,98,96,136,54,88,4,5,4,5,8,19,3,4,51,75,0.0,2.0,8810
"November 14, 2015",L,Akbarh Arreola,Jake Matthews,Lightweight,KO/TKO,2,5:00,1,0,1.0,0,0,0,21,41,33,55,17,33,1,4,3,4,9,21,0,1,12,19,2.0,0.0,8811
"November 14, 2015",W,Kyle Noke,Peter Sobotta,Welterweight,KO/TKO,1,2:01,1,0,0.0,0,0,0,23,43,24,44,13,30,2,4,8,9,11,21,0,0,12,22,2.0,2.0,8812
"November 14, 2015",L,Peter Sobotta,Kyle Noke,Welterweight,KO/TKO,1,2:01,0,0,0.0,0,0,0,2,6,2,6,2,5,0,1,0,0,2,6,0,0,0,0,2.0,2.0,8813
"November 14, 2015",W,Gian Villante,Anthony Perosh,Light Heavyweight,KO/TKO,1,2:56,1,0,0.0,0,0,0,19,34,19,34,12,26,5,6,2,2,17,31,2,3,0,0,0.0,0.0,8814
"November 14, 2015",L,Anthony Perosh,Gian Villante,Light Heavyweight,KO/TKO,1,2:56,0,0,0.0,0,0,0,6,32,7,33,6,30,0,2,0,0,6,30,0,2,0,0,0.0,0.0,8815
"November 14, 2015",W,Danny Martinez,Richie Vaculik,Flyweight,U-DEC,3,5:00,0,0,3.0,1,9,12,54,171,90,213,38,146,16,25,0,0,41,153,3,3,10,15,0.0,0.0,8816
"November 14, 2015",L,Richie Vaculik,Danny Martinez,Flyweight,U-DEC,3,5:00,0,0,2.0,0,3,3,63,156,82,176,42,130,6,11,15,15,54,145,4,6,5,5,0.0,0.0,8817
"November 14, 2015",W,Daniel Kelly,Steve Montgomery,Middleweight,U-DEC,3,5:00,0,0,8.0,0,5,13,63,121,115,176,56,114,5,5,2,2,30,77,10,12,23,32,2.0,2.0,8818
"November 14, 2015",L,Steve Montgomery,Daniel Kelly,Middleweight,U-DEC,3,5:00,0,0,0.0,0,0,0,77,191,89,204,50,159,24,28,3,4,50,160,25,28,2,3,2.0,2.0,8819
"November 14, 2015",W,Richard Walsh,Steve Kennedy,Welterweight,U-DEC,3,5:00,0,0,0.0,0,0,0,93,170,132,214,58,127,13,19,22,24,49,110,11,19,33,41,0.0,0.0,8820
"November 14, 2015",L,Steve Kennedy,Richard Walsh,Welterweight,U-DEC,3,5:00,0,0,1.0,0,3,8,38,102,61,128,31,92,3,6,4,4,33,92,0,2,5,8,0.0,0.0,8821
"November 14, 2015",W,James Moontasri,Anton Zafir,Welterweight,KO/TKO,1,4:36,1,0,0.0,0,0,0,11,21,13,23,5,14,3,4,3,3,8,11,1,2,2,8,1.0,0.0,8822
"November 14, 2015",L,Anton Zafir,James Moontasri,Welterweight,KO/TKO,1,4:36,0,0,1.0,0,1,3,17,25,31,40,8,14,6,8,3,3,5,11,5,7,7,7,0.0,1.0,8823
"November 14, 2015",W,Ben Nguyen,Ryan Benoit,Flyweight,SUB,1,2:35,0,2,2.0,0,0,0,11,18,20,37,8,15,2,2,1,1,5,9,1,1,5,8,1.0,0.0,8824
"November 14, 2015",L,Ryan Benoit,Ben Nguyen,Flyweight,SUB,1,2:35,0,0,0.0,0,0,1,1,6,1,6,1,6,0,0,0,0,1,6,0,0,0,0,0.0,1.0,8825
"November 07, 2015",W,Vitor Belfort,Dan Henderson,Middleweight,KO/TKO,1,2:07,1,0,0.0,0,0,0,6,11,6,11,5,10,1,1,0,0,1,1,2,3,3,7,2.0,0.0,8826
"November 07, 2015",L,Dan Henderson,Vitor Belfort,Middleweight,KO/TKO,1,2:07,0,0,0.0,0,0,0,3,3,3,3,0,0,0,0,3,3,3,3,0,0,0,0,0.0,2.0,8827
"November 07, 2015",W,Glover Teixeira,Patrick Cummins,Light Heavyweight,KO/TKO,2,1:12,0,0,0.0,0,0,1,54,102,59,107,51,98,3,4,0,0,50,96,4,6,0,0,0.0,0.0,8828
"November 07, 2015",L,Patrick Cummins,Glover Teixeira,Light Heavyweight,KO/TKO,2,1:12,0,0,4.0,0,4,6,33,90,38,95,23,80,7,7,3,3,22,73,11,17,0,0,0.0,0.0,8829
"November 07, 2015",W,Thomas Almeida,Anthony Birchak,Bantamweight,KO/TKO,1,4:24,1,0,0.0,0,0,0,24,50,26,52,19,44,4,5,1,1,18,43,6,7,0,0,2.0,0.0,8830
"November 07, 2015",L,Anthony Birchak,Thomas Almeida,Bantamweight,KO/TKO,1,4:24,0,0,0.0,0,0,5,27,91,27,91,16,71,3,10,8,10,24,84,3,7,0,0,0.0,2.0,8831
"November 07, 2015",W,Alex Oliveira,Piotr Hallmann,Lightweight,KO/TKO,3,0:51,1,0,1.0,0,0,4,42,109,54,121,32,95,7,11,3,3,24,68,16,37,2,4,0.0,0.0,8832
"November 07, 2015",L,Piotr Hallmann,Alex Oliveira,Lightweight,KO/TKO,3,0:51,0,0,1.0,0,1,2,36,71,79,117,26,53,5,9,5,9,19,45,13,22,4,4,0.0,0.0,8833
"November 07, 2015",W,Rashid Magomedov,Gilbert Burns,Lightweight,U-DEC,3,5:00,2,0,0.0,0,2,2,80,145,94,160,59,112,14,26,7,7,68,129,6,7,6,9,0.0,0.0,8834
"November 07, 2015",L,Gilbert Burns,Rashid Magomedov,Lightweight,U-DEC,3,5:00,0,0,1.0,0,2,5,28,77,29,78,14,55,5,11,9,11,27,70,1,5,0,2,0.0,0.0,8835
"November 07, 2015",W,Corey Anderson,Fabio Maldonado,Light Heavyweight,U-DEC,3,5:00,0,0,5.0,0,6,15,60,134,97,185,40,107,15,22,5,5,33,91,17,29,10,14,0.0,0.0,8836
"November 07, 2015",L,Fabio Maldonado,Corey Anderson,Light Heavyweight,U-DEC,3,5:00,0,0,0.0,0,0,0,26,54,49,78,16,37,10,17,0,0,13,36,13,18,0,0,0.0,0.0,8837
"November 07, 2015",W,Abel Trujillo,Gleison Tibau,Lightweight,DQ,1,1:45,0,0,0.0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,8838
"November 07, 2015",L,Gleison Tibau,Abel Trujillo,Lightweight,DQ,1,1:45,0,1,3.0,0,2,3,3,5,6,8,3,5,0,0,0,0,0,2,0,0,3,3,2.0,0.0,8839
"November 07, 2015",W,Johnny Case,Yan Cabral,Lightweight,U-DEC,3,5:00,1,0,1.0,2,0,0,74,159,90,177,46,117,16,27,12,15,52,131,8,10,14,18,0.0,0.0,8840
"November 07, 2015",L,Yan Cabral,Johnny Case,Lightweight,U-DEC,3,5:00,0,0,5.0,0,3,6,31,65,41,79,21,53,2,4,8,8,30,62,1,3,0,0,0.0,0.0,8841
"November 07, 2015",W,Thiago Tavares,Clay Guida,Featherweight,SUB,1,0:39,0,1,0.0,0,0,0,2,7,2,7,2,7,0,0,0,0,2,7,0,0,0,0,0.0,0.0,8842
"November 07, 2015",L,Clay Guida,Thiago Tavares,Featherweight,SUB,1,0:39,0,0,0.0,0,1,1,3,11,3,11,2,10,0,0,1,1,3,11,0,0,0,0,0.0,0.0,8843
"November 07, 2015",W,Chas Skelly,Edimilson Souza,Featherweight,SUB,2,1:56,0,2,3.0,0,2,3,7,18,11,24,7,15,0,3,0,0,0,11,1,1,6,6,0.0,0.0,8844
"November 07, 2015",L,Edimilson Souza,Chas Skelly,Featherweight,SUB,2,1:56,1,0,1.0,0,0,0,19,35,24,40,17,33,2,2,0,0,6,14,0,0,13,21,0.0,0.0,8845
"November 07, 2015",W,Viscardi Andrade,Gasan Umalatov,Welterweight,U-DEC,3,5:00,0,0,0.0,0,0,2,78,183,80,186,38,128,28,40,12,15,55,153,23,30,0,0,0.0,0.0,8846
"November 07, 2015",L,Gasan Umalatov,Viscardi Andrade,Welterweight,U-DEC,3,5:00,0,0,0.0,0,0,1,38,102,40,107,28,87,5,9,5,6,34,91,4,10,0,1,0.0,0.0,8847
"November 07, 2015",W,Jimmie Rivera,Pedro Munhoz,Bantamweight,S-DEC,3,5:00,0,0,0.0,0,0,3,96,233,98,235,69,189,17,34,10,10,94,228,2,5,0,0,0.0,0.0,8848
"November 07, 2015",L,Pedro Munhoz,Jimmie Rivera,Bantamweight,S-DEC,3,5:00,0,0,0.0,0,0,7,66,183,67,184,31,120,14,36,21,27,64,181,2,2,0,0,0.0,0.0,8849
"November 07, 2015",W,Matheus Nicolau Pereira,Bruno Rodrigues,Bantamweight,SUB,3,3:27,2,3,5.0,0,3,4,46,77,81,120,31,59,8,10,7,8,33,56,1,1,12,20,0.0,5.0,8850
"November 07, 2015",L,Bruno Rodrigues,Matheus Nicolau Pereira,Bantamweight,SUB,3,3:27,1,0,0.0,0,0,0,27,79,49,103,16,65,7,10,4,4,17,62,1,2,9,15,5.0,0.0,8851
"October 24, 2015",W,Louis Smolka,Paddy Holohan,Flyweight,SUB,2,4:09,0,2,2.0,2,0,2,59,89,66,97,51,80,7,8,1,1,18,32,1,1,40,56,0.0,0.0,8852
"October 24, 2015",L,Paddy Holohan,Louis Smolka,Flyweight,SUB,2,4:09,0,0,4.0,1,4,9,16,40,31,56,6,27,8,10,2,3,6,24,1,3,9,13,0.0,0.0,8853
"October 24, 2015",W,Norman Parke,Reza Madadi,Lightweight,U-DEC,3,5:00,0,0,1.0,0,1,6,47,145,56,154,31,119,13,23,3,3,43,135,4,10,0,0,2.0,0.0,8854
"October 24, 2015",L,Reza Madadi,Norman Parke,Lightweight,U-DEC,3,5:00,0,0,0.0,0,1,12,33,95,40,104,27,87,4,6,2,2,24,81,9,14,0,0,0.0,2.0,8855
"October 24, 2015",D,Nicolas Dalby,Darren Till,Welterweight,M-DEC,3,5:00,0,0,2.0,0,2,4,84,170,111,197,68,138,7,19,9,13,29,94,34,48,21,28,0.0,2.0,8856
"October 24, 2015",D,Darren Till,Nicolas Dalby,Welterweight,M-DEC,3,5:00,1,0,0.0,0,0,3,49,88,49,88,28,62,13,18,8,8,31,61,11,16,7,11,2.0,0.0,8857
"October 24, 2015",W,Neil Seery,Jon Delos Reyes,Flyweight,SUB,2,4:12,0,2,0.0,1,2,5,38,95,47,105,32,88,1,2,5,5,32,84,5,8,1,3,0.0,0.0,8858
"October 24, 2015",L,Jon Delos Reyes,Neil Seery,Flyweight,SUB,2,4:12,0,0,2.0,0,3,4,25,74,26,75,16,64,7,8,2,2,16,63,8,9,1,2,0.0,0.0,8859
"October 24, 2015",W,Stevie Ray,Mickael Lebout,Lightweight,U-DEC,3,5:00,0,0,0.0,0,1,1,48,150,53,156,26,116,7,14,15,20,46,148,1,1,1,1,2.0,0.0,8860
"October 24, 2015",L,Mickael Lebout,Stevie Ray,Lightweight,U-DEC,3,5:00,0,0,0.0,0,0,3,27,139,29,142,20,124,1,8,6,7,27,136,0,3,0,0,0.0,2.0,8861
"October 24, 2015",W,Aisling Daly,Ericka Almeida,Women's Strawweight,U-DEC,3,5:00,0,0,2.0,0,2,5,59,105,166,216,43,82,13,20,3,3,2,9,14,22,43,74,0.0,0.0,8862
"October 24, 2015",L,Ericka Almeida,Aisling Daly,Women's Strawweight,U-DEC,3,5:00,0,0,2.0,0,1,1,19,44,57,91,12,32,6,11,1,1,4,7,12,23,3,14,0.0,0.0,8863
"October 24, 2015",W,Krzysztof Jotko,Scott Askham,Middleweight,S-DEC,3,5:00,0,0,4.0,0,2,3,38,101,107,176,24,83,9,12,5,6,16,72,6,7,16,22,2.0,2.0,8864
"October 24, 2015",L,Scott Askham,Krzysztof Jotko,Middleweight,S-DEC,3,5:00,0,1,0.0,0,0,1,22,67,38,83,7,49,3,6,12,12,15,57,4,7,3,3,2.0,2.0,8865
"October 24, 2015",W,Tom Breese,Cathal Pendred,Welterweight,KO/TKO,1,4:37,1,0,0.0,0,0,0,23,35,24,36,20,32,3,3,0,0,22,34,1,1,0,0,2.0,0.0,8866
"October 24, 2015",L,Cathal Pendred,Tom Breese,Welterweight,KO/TKO,1,4:37,0,0,0.0,0,0,1,5,24,8,28,2,17,2,2,1,5,3,22,2,2,0,0,0.0,2.0,8867
"October 24, 2015",W,Darren Elkins,Robert Whiteford,Featherweight,U-DEC,3,5:00,0,2,6.0,0,7,11,40,130,112,212,36,125,3,4,1,1,10,86,2,3,28,41,0.0,2.0,8868
"October 24, 2015",L,Robert Whiteford,Darren Elkins,Featherweight,U-DEC,3,5:00,0,0,0.0,0,1,1,23,63,41,82,20,59,1,2,2,2,17,56,4,5,2,2,2.0,0.0,8869
"October 24, 2015",W,Garreth McLellan,Bubba Bush,Middleweight,KO/TKO,3,4:58,0,1,3.0,0,2,5,97,133,163,206,87,122,9,9,1,2,3,14,0,0,94,119,2.0,0.0,8870
"October 24, 2015",L,Bubba Bush,Garreth McLellan,Middleweight,KO/TKO,3,4:58,0,0,5.0,0,3,6,8,14,31,41,3,8,1,1,4,5,3,5,1,1,4,8,0.0,2.0,8871
"October 03, 2015",W,Daniel Cormier,Alexander Gustafsson,Light Heavyweight,S-DEC,5,5:00,0,0,2.0,0,1,5,140,283,219,364,111,240,11,22,18,21,86,212,48,64,6,7,0.0,0.0,8872
"October 03, 2015",L,Alexander Gustafsson,Daniel Cormier,Light Heavyweight,S-DEC,5,5:00,1,0,0.0,0,1,7,120,254,130,264,88,206,23,38,9,10,102,221,15,30,3,3,0.0,0.0,8873
"October 03, 2015",W,Ryan Bader,Rashad Evans,Light Heavyweight,U-DEC,3,5:00,0,0,0.0,0,1,6,52,133,55,136,45,120,6,10,1,3,49,130,3,3,0,0,0.0,0.0,8874
"October 03, 2015",L,Rashad Evans,Ryan Bader,Light Heavyweight,U-DEC,3,5:00,0,0,0.0,0,0,3,25,111,27,113,17,96,6,13,2,2,23,107,2,4,0,0,0.0,0.0,8875
"October 03, 2015",W,Ruslan Magomedov,Shawn Jordan,Heavyweight,U-DEC,3,5:00,0,0,0.0,0,0,0,71,116,85,130,56,101,9,9,6,6,62,104,9,12,0,0,0.0,2.0,8876
"October 03, 2015",L,Shawn Jordan,Ruslan Magomedov,Heavyweight,U-DEC,3,5:00,0,0,0.0,0,1,9,20,56,39,77,7,38,7,12,6,6,10,43,10,13,0,0,2.0,0.0,8877
"October 03, 2015",W,Joseph Benavidez,Ali Bagautinov,Flyweight,U-DEC,3,5:00,0,0,0.0,0,0,1,48,146,48,146,32,111,10,26,6,9,44,139,4,7,0,0,2.0,0.0,8878
"October 03, 2015",L,Ali Bagautinov,Joseph Benavidez,Flyweight,U-DEC,3,5:00,0,0,0.0,0,0,5,31,121,31,121,22,103,5,12,4,6,30,117,1,4,0,0,0.0,2.0,8879
"October 03, 2015",W,Julianna Pena,Jessica Eye,Women's Bantamweight,U-DEC,3,5:00,0,3,6.0,0,3,6,34,68,100,139,22,52,9,12,3,4,13,41,8,12,13,15,0.0,0.0,8880
"October 03, 2015",L,Jessica Eye,Julianna Pena,Women's Bantamweight,U-DEC,3,5:00,0,1,3.0,0,1,1,30,54,77,104,17,35,9,14,4,5,17,34,9,16,4,4,0.0,0.0,8881
"October 03, 2015",W,Yair Rodriguez,Dan Hooker,Featherweight,U-DEC,3,5:00,0,0,2.0,0,2,9,52,104,67,123,27,72,15,19,10,13,38,80,6,14,8,10,0.0,1.0,8882
"October 03, 2015",L,Dan Hooker,Yair Rodriguez,Featherweight,U-DEC,3,5:00,0,0,0.0,0,1,3,19,79,85,162,14,62,5,8,0,9,9,56,6,15,4,8,1.0,0.0,8883
"October 03, 2015",W,Albert Tumenov,Alan Jouban,Welterweight,KO/TKO,1,2:55,1,0,0.0,0,0,1,19,41,19,41,16,36,3,4,0,1,18,40,1,1,0,0,0.0,2.0,8884
"October 03, 2015",L,Alan Jouban,Albert Tumenov,Welterweight,KO/TKO,1,2:55,0,0,0.0,0,0,0,17,34,17,34,12,27,4,5,1,2,16,33,1,1,0,0,2.0,0.0,8885
"October 03, 2015",W,Adriano Martins,Islam Makhachev,Lightweight,KO/TKO,1,1:46,1,0,0.0,0,0,0,3,7,3,7,2,6,0,0,1,1,2,6,0,0,1,1,2.0,0.0,8886
"October 03, 2015",L,Islam Makhachev,Adriano Martins,Lightweight,KO/TKO,1,1:46,0,0,0.0,0,0,0,4,15,4,15,2,13,2,2,0,0,4,15,0,0,0,0,0.0,2.0,8887
"October 03, 2015",W,Rose Namajunas,Angela Hill,Women's Strawweight,SUB,1,2:47,0,1,2.0,0,1,1,13,33,14,36,12,32,1,1,0,0,11,29,2,4,0,0,0.0,0.0,8888
"October 03, 2015",L,Angela Hill,Rose Namajunas,Women's Strawweight,SUB,1,2:47,0,0,0.0,0,0,0,12,22,16,26,8,18,2,2,2,2,9,19,3,3,0,0,0.0,0.0,8889
"October 03, 2015",W,Sage Northcutt,Francisco Trevino,Lightweight,KO/TKO,1,0:57,0,0,1.0,0,1,1,21,31,21,31,19,29,1,1,1,1,3,4,8,11,10,16,0.0,0.0,8890
"October 03, 2015",L,Francisco Trevino,Sage Northcutt,Lightweight,KO/TKO,1,0:57,0,0,0.0,0,0,0,1,3,1,3,0,1,0,0,1,2,1,3,0,0,0,0,0.0,0.0,8891
"October 03, 2015",W,Sergio Pettis,Chris Cariaso,Flyweight,U-DEC,3,5:00,1,0,6.0,0,3,4,37,122,80,169,32,115,3,5,2,2,15,75,0,1,22,46,0.0,2.0,8892
"October 03, 2015",L,Chris Cariaso,Sergio Pettis,Flyweight,U-DEC,3,5:00,0,1,3.0,1,0,1,37,79,54,104,11,48,15,19,11,12,30,67,4,5,3,7,2.0,0.0,8893
"October 03, 2015",W,Derrick Lewis,Viktor Pesta,Heavyweight,KO/TKO,3,1:15,0,0,5.0,0,0,3,41,63,51,74,36,58,5,5,0,0,3,13,10,10,28,40,0.0,0.0,8894
"October 03, 2015",L,Viktor Pesta,Derrick Lewis,Heavyweight,KO/TKO,3,1:15,0,0,4.0,0,5,13,8,13,47,61,4,9,2,2,2,2,2,4,0,1,6,8,0.0,0.0,8895
"September 26, 2015",W,Josh Barnett,Roy Nelson,Heavyweight,U-DEC,5,5:00,0,0,0.0,0,0,0,146,205,215,276,92,147,52,56,2,2,51,95,95,110,0,0,0.0,0.0,8896
"September 26, 2015",L,Roy Nelson,Josh Barnett,Heavyweight,U-DEC,5,5:00,0,0,2.0,0,4,10,60,114,92,149,38,85,15,19,7,10,28,62,29,49,3,3,0.0,0.0,8897
"September 26, 2015",W,Uriah Hall,Gegard Mousasi,Middleweight,KO/TKO,2,0:25,1,1,0.0,0,0,0,18,24,22,28,17,23,0,0,1,1,4,4,0,0,14,20,0.0,0.0,8898
"September 26, 2015",L,Gegard Mousasi,Uriah Hall,Middleweight,KO/TKO,2,0:25,0,1,7.0,0,1,1,17,24,35,49,14,21,1,1,2,2,2,4,0,0,15,20,0.0,0.0,8899
"September 26, 2015",W,Kyoji Horiguchi,Chico Camus,Flyweight,U-DEC,3,5:00,0,0,0.0,0,0,5,78,224,80,226,59,195,17,26,2,3,74,219,4,5,0,0,0.0,0.0,8900
"September 26, 2015",L,Chico Camus,Kyoji Horiguchi,Flyweight,U-DEC,3,5:00,0,0,0.0,0,0,3,63,191,66,196,53,175,8,14,2,2,58,184,5,7,0,0,0.0,0.0,8901
"September 26, 2015",W,Takeya Mizugaki,George Roop,Bantamweight,U-DEC,3,5:00,0,0,0.0,0,0,1,70,160,88,180,47,135,23,25,0,0,42,102,28,58,0,0,0.0,0.0,8902
"September 26, 2015",L,George Roop,Takeya Mizugaki,Bantamweight,U-DEC,3,5:00,0,0,0.0,0,0,2,47,112,97,165,23,80,17,23,7,9,30,81,17,31,0,0,0.0,0.0,8903
"September 26, 2015",W,Diego Brandao,Katsunori Kikuno,Featherweight,KO/TKO,1,0:28,1,0,0.0,0,0,0,14,17,14,19,11,14,3,3,0,0,4,5,8,9,2,3,0.0,0.0,8904
"September 26, 2015",L,Katsunori Kikuno,Diego Brandao,Featherweight,KO/TKO,1,0:28,0,0,0.0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0.0,0.0,8905
"September 26, 2015",D,Mizuto Hirota,Teruto Ishihara,Featherweight,S-DEC,3,5:00,0,0,0.0,0,2,5,62,183,100,225,55,165,4,13,3,5,49,163,13,20,0,0,0.0,2.0,8906
"September 26, 2015",D,Teruto Ishihara,Mizuto Hirota,Featherweight,S-DEC,3,5:00,2,0,0.0,0,0,1,88,168,89,169,62,134,14,22,12,12,82,154,5,13,1,1,2.0,0.0,8907
"September 26, 2015",W,Keita Nakamura,Jingliang Li,Welterweight,SUB,3,2:17,1,1,1.0,0,0,2,40,87,85,138,36,81,2,4,2,2,29,74,3,4,8,9,2.0,0.0,8908
"September 26, 2015",L,Jingliang Li,Keita Nakamura,Welterweight,SUB,3,2:17,1,0,1.0,0,1,1,79,142,88,151,61,117,11,17,7,8,67,124,0,2,12,16,0.0,2.0,8909
"September 26, 2015",W,Nick Hein,Yusuke Kasuya,Lightweight,U-DEC,3,5:00,0,0,0.0,1,0,0,46,112,50,116,33,95,5,8,8,9,45,110,1,2,0,0,2.0,2.0,8910
"September 26, 2015",L,Yusuke Kasuya,Nick Hein,Lightweight,U-DEC,3,5:00,0,0,0.0,0,1,4,44,99,44,99,20,70,15,18,9,11,43,98,1,1,0,0,2.0,2.0,8911
"September 26, 2015",W,Kajan Johnson,Naoyuki Kotani,Lightweight,U-DEC,3,5:00,1,0,0.0,0,0,0,57,104,59,108,50,95,6,8,1,1,24,58,3,3,30,43,0.0,2.0,8912
"September 26, 2015",L,Naoyuki Kotani,Kajan Johnson,Lightweight,U-DEC,3,5:00,0,0,1.0,0,1,8,21,55,61,95,15,40,2,10,4,5,13,46,0,0,8,9,2.0,0.0,8913
"September 26, 2015",W,Shinsho Anzai,Roger Zapata,Welterweight,KO/TKO,3,0:47,0,0,2.0,0,2,11,23,36,49,68,9,20,7,7,7,9,11,21,11,14,1,1,0.0,2.0,8914
"September 26, 2015",L,Roger Zapata,Shinsho Anzai,Welterweight,KO/TKO,3,0:47,0,1,0.0,0,0,1,28,54,53,82,22,47,6,7,0,0,12,34,12,14,4,6,2.0,0.0,8915
"September 05, 2015",W,Demetrious Johnson,John Dodson,Flyweight,U-DEC,5,5:00,0,0,0.0,0,4,13,88,171,163,252,57,125,23,36,8,10,64,135,24,36,0,0,0.0,0.0,8916
"September 05, 2015",L,John Dodson,Demetrious Johnson,Flyweight,U-DEC,5,5:00,0,0,0.0,0,1,3,58,121,108,174,16,69,28,36,14,16,45,103,13,18,0,0,0.0,0.0,8917
"September 05, 2015",W,Andrei Arlovski,Frank Mir,Heavyweight,U-DEC,3,5:00,0,0,0.0,0,0,0,39,74,70,108,22,56,9,9,8,9,28,58,11,16,0,0,0.0,2.0,8918
"September 05, 2015",L,Frank Mir,Andrei Arlovski,Heavyweight,U-DEC,3,5:00,0,0,1.0,0,1,5,24,52,54,83,16,44,8,8,0,0,10,34,8,9,6,9,2.0,0.0,8919
"September 05, 2015",W,Anthony Johnson,Jimi Manuwa,Light Heavyweight,KO/TKO,2,0:28,1,0,1.0,0,2,2,25,42,37,55,16,31,3,4,6,7,13,25,9,12,3,5,0.0,0.0,8920
"September 05, 2015",L,Jimi Manuwa,Anthony Johnson,Light Heavyweight,KO/TKO,2,0:28,0,0,0.0,0,0,0,8,20,8,20,1,11,0,1,7,8,5,16,3,4,0,0,0.0,0.0,8921
"September 05, 2015",W,Corey Anderson,Jan Blachowicz,Light Heavyweight,U-DEC,3,5:00,0,0,6.0,0,4,4,84,150,156,237,72,132,7,12,5,6,21,67,5,10,58,73,0.0,0.0,8922
"September 05, 2015",L,Jan Blachowicz,Corey Anderson,Light Heavyweight,U-DEC,3,5:00,0,1,1.0,0,1,1,20,43,33,62,13,35,5,6,2,2,16,39,3,3,1,1,0.0,0.0,8923
"September 05, 2015",W,Paige VanZant,Alex Chambers,Women's Strawweight,SUB,3,1:01,0,1,3.0,0,3,7,73,130,165,248,37,78,32,43,4,9,19,52,47,71,7,7,0.0,2.0,8924
"September 05, 2015",L,Alex Chambers,Paige VanZant,Women's Strawweight,SUB,3,1:01,0,1,0.0,0,0,4,30,47,66,88,23,36,3,7,4,4,16,26,14,21,0,0,2.0,0.0,8925
"September 05, 2015",W,Ross Pearson,Paul Felder,Lightweight,S-DEC,3,5:00,0,0,0.0,0,1,1,62,116,86,140,28,73,22,29,12,14,56,100,6,11,0,5,0.0,0.0,8926
"September 05, 2015",L,Paul Felder,Ross Pearson,Lightweight,S-DEC,3,5:00,0,0,0.0,0,0,0,60,151,72,163,35,122,15,17,10,12,38,121,17,24,5,6,0.0,0.0,8927
"September 05, 2015",W,John Lineker,Francisco Rivera,Bantamweight,SUB,1,2:08,1,1,0.0,0,0,0,28,60,32,64,21,47,7,13,0,0,8,22,9,17,11,21,0.0,0.0,8928
"September 05, 2015",L,Francisco Rivera,John Lineker,Bantamweight,SUB,1,2:08,0,0,0.0,0,0,1,16,36,16,36,13,33,1,1,2,2,9,19,6,16,1,1,0.0,0.0,8929
"September 05, 2015",W,Raquel Pennington,Jessica Andrade,Women's Bantamweight,SUB,2,4:58,0,1,1.0,0,2,2,41,68,66,96,26,52,10,11,5,5,17,34,22,30,2,4,0.0,0.0,8930
"September 05, 2015",L,Jessica Andrade,Raquel Pennington,Women's Bantamweight,SUB,2,4:58,0,1,0.0,0,4,5,41,66,59,87,19,40,12,15,10,11,26,41,15,25,0,0,0.0,0.0,8931
"September 05, 2015",W,Tiago dos Santos e Silva,Clay Collard,Featherweight,S-DEC,3,5:00,0,1,6.0,2,1,4,52,122,73,146,25,85,17,26,10,11,45,109,6,12,1,1,0.0,0.0,8932
"September 05, 2015",L,Clay Collard,Tiago dos Santos e Silva,Featherweight,S-DEC,3,5:00,1,0,0.0,0,1,2,84,210,136,264,60,178,18,24,6,8,60,174,9,12,15,24,0.0,0.0,8933
"September 05, 2015",W,Joe Riggs,Ron Stallings,Middleweight,DQ,2,2:28,1,0,2.0,0,2,2,35,61,47,74,31,55,2,4,2,2,15,29,0,2,20,30,2.0,2.0,8934
"September 05, 2015",L,Ron Stallings,Joe Riggs,Middleweight,DQ,2,2:28,0,0,1.0,0,0,0,24,36,32,46,18,29,2,3,4,4,17,28,4,5,3,3,2.0,2.0,8935
"September 05, 2015",W,Joaquim Silva,Nazareno Malegarie,Lightweight,S-DEC,3,5:00,0,0,0.0,0,0,0,49,162,49,162,35,144,13,16,1,2,46,156,3,6,0,0,2.0,5.0,8936
"September 05, 2015",L,Nazareno Malegarie,Joaquim Silva,Lightweight,S-DEC,3,5:00,0,0,0.0,0,1,3,58,166,68,178,49,144,8,21,1,1,55,160,3,6,0,0,5.0,2.0,8937
"August 23, 2015",W,Max Holloway,Charles Oliveira,Featherweight,KO/TKO,1,1:39,0,0,0.0,0,0,0,14,29,14,29,6,20,8,9,0,0,14,29,0,0,0,0,0.0,0.0,8938
"August 23, 2015",L,Charles Oliveira,Max Holloway,Featherweight,KO/TKO,1,1:39,0,0,0.0,0,0,1,5,17,5,17,3,15,1,1,1,1,4,16,1,1,0,0,0.0,0.0,8939
